workerId,status,Age,Education,Gender,AI.Knowledge,AI.Knowledge.2,judgment,agent,Response,experiment,outcome,modality
A2UKCO1M1MEMZW,inactive,Over 55,high school,Male,Neither familiar  nor unfamiliar,A little,Blame/Praise,Driver,70,tool_exp,negative,SensoryTool
A3Q1EZDNIUK41P,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,100,tool_exp,negative,SensoryTool
A1G34TESSXG1R8,active,25 - 34,high school,Male,Completely familiar,None,Blame/Praise,Driver,100,tool_exp,negative,SensoryTool
A24DSECWUBZC0Z,active,35 - 44,high school,Male,Completely familiar,A little,Blame/Praise,Driver,-31,tool_exp,negative,SensoryTool
A21STU4Z97J2Z6,inactive,25 - 34,high school,Female,Somewhat familiar,None,Blame/Praise,Driver,100,tool_exp,negative,SensoryTool
A2BUHMLNE3LUU0,active,18 - 24,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,Driver,100,tool_exp,negative,SensoryTool
AGTKSA15G1LBN,inactive,18 - 24,high school,Male,Somewhat familiar,A little,Blame/Praise,Driver,18,tool_exp,negative,SensoryTool
A14W0AXTJ3R19V,active,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-77,tool_exp,negative,SensoryTool
A14EYTLSMJRPUK,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-87,tool_exp,negative,SensoryTool
AUFOO8PU2BK37,active,35 - 44,undergraduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,39,tool_exp,negative,SensoryTool
A3L60SOWLYEDN2,inactive,35 - 44,high school,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-46,tool_exp,negative,SensoryTool
A270A8MZLYEBL,active,25 - 34,high school,Female,Somewhat familiar,A little,Blame/Praise,tool,30,tool_exp,negative,SensoryTool
A2CEGS0NVDBCPT,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,tool,-32,tool_exp,negative,SensoryTool
A2KAGQHCC2GW81,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-62,tool_exp,negative,SensoryTool
APVJEN2541WFB,inactive,25 - 34,high school,Female,Somewhat familiar,None,Blame/Praise,tool,-9,tool_exp,negative,SensoryTool
A2BW6WD7LZ9EGV,active,25 - 34,high school,Male,Somewhat familiar,A little,Blame/Praise,tool,-68,tool_exp,negative,SensoryTool
A6Y7SZU9L301W,active,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-45,tool_exp,negative,SensoryTool
AMIQGW2E3WYO4,inactive,25 - 34,high school,Male,Somewhat familiar,Moderate,Blame/Praise,tool,38,tool_exp,negative,SensoryTool
A2T1LNI80EPOQR,inactive,25 - 34,undergraduate,Male,Completely familiar,None,Blame/Praise,tool,-36,tool_exp,negative,SensoryTool
A6HDSE80LQPR8,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A110KENBXU7SUJ,active,45 - 54,high school,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2Y0WNHMT4PZ4C,inactive,45 - 54,high school,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A18E16UFE351U6,inactive,35 - 44,high school,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A3CH1Z6J9R38G9,active,25 - 34,graduate,Male,Neither familiar  nor unfamiliar,A little,Blame/Praise,tool,-64,tool_exp,negative,SensoryTool
A1G4QY3W5J5PMW,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,19,tool_exp,negative,SensoryTool
A181HHZC94KPZR,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
ACM3TPZKLE7WC,active,25 - 34,undergraduate,Female,Completely unfamiliar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A1RTLF0OVZI4QT,inactive,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A7OZPNXIVO1FX,inactive,25 - 34,graduate,Female,Completely familiar,None,Blame/Praise,tool,-68,tool_exp,negative,SensoryTool
A2EAJ7834XI2IT,active,25 - 34,primary school,Male,Completely familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
AOGXFLXT1BNE9,active,25 - 34,high school,Female,Somewhat familiar,A little,Blame/Praise,tool,-42,tool_exp,negative,SensoryTool
A3LT7W355XOAKF,inactive,Over 55,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A1AMGHYG5PT0L2,inactive,35 - 44,graduate,Female,Somewhat familiar,None,Blame/Praise,tool,-56,tool_exp,negative,SensoryTool
A320QA9HJFUOZO,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
AKP66RIZ3LQVX,inactive,18 - 24,high school,Male,Somewhat familiar,Significant,Blame/Praise,tool,-68,tool_exp,negative,SensoryTool
A37GOGQDYDT44K,inactive,25 - 34,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,55,tool_exp,negative,SensoryTool
A1DD23J1WBGQUU,active,35 - 44,undergraduate,Female,Completely familiar,A little,Blame/Praise,tool,-40,tool_exp,negative,SensoryTool
A33VGSEJ44ORMF,inactive,Over 55,graduate,Female,Somewhat familiar,None,Blame/Praise,tool,-59,tool_exp,negative,SensoryTool
AK1Q45RF8A87Z,inactive,Over 55,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2EPBSY0VPI38S,inactive,45 - 54,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-71,tool_exp,negative,SensoryTool
A37YMBYCGM5W2D,active,25 - 34,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-53,tool_exp,negative,SensoryTool
A38240X9B0EBKE,inactive,35 - 44,graduate,Male,Neither familiar  nor unfamiliar,Moderate,Blame/Praise,tool,-47,tool_exp,negative,SensoryTool
A1OQIXAU1SEJ4P,active,35 - 44,high school,Female,Somewhat familiar,None,Blame/Praise,tool,-27,tool_exp,negative,SensoryTool
A9HQ3E0F2AGVO,inactive,25 - 34,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,tool,-69,tool_exp,negative,SensoryTool
AZCGF2D7QIO10,inactive,25 - 34,high school,Male,Completely familiar,A little,Blame/Praise,tool,35,tool_exp,negative,SensoryTool
A1N42UVFXE4L8G,active,35 - 44,undergraduate,Male,Somewhat unfamiliar,Moderate,Blame/Praise,tool,-79,tool_exp,negative,SensoryTool
A3TPCXJD1H8UNY,active,35 - 44,undergraduate,Female,Somewhat unfamiliar,Significant,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A18SXC3JEN1O0U,inactive,Over 55,high school,Male,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A1FP3SH704X01V,inactive,25 - 34,high school,Female,Somewhat familiar,Significant,Blame/Praise,tool,10,tool_exp,negative,SensoryTool
A2O2Q0LVWOWJ1G,inactive,45 - 54,high school,Female,Completely familiar,A little,Blame/Praise,tool,-39,tool_exp,negative,SensoryTool
A1J6LV7NWDKV9N,active,35 - 44,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,tool,35,tool_exp,negative,SensoryTool
AT0COJ1G23ZB0,inactive,25 - 34,graduate,Female,Somewhat familiar,Moderate,Blame/Praise,tool,-55,tool_exp,negative,SensoryTool
AOIR8V07FYMH5,active,35 - 44,high school,Male,Somewhat familiar,Significant,Blame/Praise,tool,-46,tool_exp,negative,SensoryTool
ANWY0TG55MWW9,inactive,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A3UUH3632AI3ZX,active,35 - 44,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,tool,-29,tool_exp,negative,SensoryTool
A2JP9IKRHNLRPI,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2CPI18KZN30KW,active,45 - 54,graduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-71,tool_exp,negative,SensoryTool
A3V9JFVZQ2XF4Y,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-63,tool_exp,negative,SensoryTool
A2BCK6M4SPHRRH,active,25 - 34,graduate,Female,Completely familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2YGOORS5N9RW8,active,35 - 44,high school,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-1,tool_exp,negative,SensoryTool
AWAW665TQQP2F,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-99,tool_exp,negative,SensoryTool
ATQJPX3S1JBVY,active,25 - 34,graduate,Male,Completely familiar,Significant,Blame/Praise,tool,-66,tool_exp,negative,SensoryTool
A1EITLFAMKA61U,inactive,35 - 44,high school,Male,Somewhat familiar,None,Blame/Praise,tool,-67,tool_exp,negative,SensoryTool
A3F8K7ZV8AX8UR,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,37,tool_exp,negative,SensoryTool
A1SX8IVV82M0LW,active,18 - 24,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-27,tool_exp,negative,SensoryTool
A48WNR6C4CI3J,active,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,tool,-65,tool_exp,negative,SensoryTool
A11LNK1U3DT08V,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
AZ4NVW69W0R2,active,18 - 24,undergraduate,Female,Completely familiar,Moderate,Blame/Praise,tool,0,tool_exp,negative,SensoryTool
A24F08A7411TVV,inactive,35 - 44,high school,Male,Somewhat familiar,Significant,Blame/Praise,tool,-37,tool_exp,negative,SensoryTool
A1Q6VY3C3CEOA0,inactive,45 - 54,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,34,tool_exp,negative,SensoryTool
A3CD3C99T8S6ON,active,25 - 34,graduate,Male,Somewhat familiar,Significant,Blame/Praise,tool,-41,tool_exp,negative,SensoryTool
A29LYIS36PQSOF,inactive,18 - 24,undergraduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,13,tool_exp,negative,SensoryTool
A2OU4N4VBIE91I,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-50,tool_exp,negative,SensoryTool
A3P4XZJM2DEATZ,active,25 - 34,high school,Female,Somewhat familiar,Moderate,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
AQJU0QTBRKJ3,inactive,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
ADXTSCZCNDZSW,active,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-41,tool_exp,negative,SensoryTool
A1G6F1HWIS2K2K,inactive,45 - 54,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-1,tool_exp,negative,SensoryTool
A2NMAOYBBJTO0R,active,18 - 24,undergraduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-40,tool_exp,negative,SensoryTool
A5P5BCZ0IHGTT,inactive,35 - 44,graduate,Female,Somewhat unfamiliar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A273EH17NSJRH0,active,25 - 34,high school,Female,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
AOAZMLP27GD81,inactive,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,tool,-67,tool_exp,negative,SensoryTool
A12IHTKQFQIPD1,active,35 - 44,high school,Male,Completely familiar,None,Blame/Praise,tool,-73,tool_exp,negative,SensoryTool
A27IABVBUZ9X8Z,inactive,Over 55,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
ABBP9JASL9AGK,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A1CC1ESUM2JWJ2,active,35 - 44,undergraduate,Female,Somewhat unfamiliar,A little,Blame/Praise,tool,-68,tool_exp,negative,SensoryTool
A2LEBJWW395FST,inactive,35 - 44,undergraduate,Male,Completely familiar,Significant,Blame/Praise,tool,30,tool_exp,negative,SensoryTool
AAASQIW3J32OL,inactive,Over 55,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A171UXH8M8F6HS,inactive,35 - 44,high school,Female,Completely familiar,Extensive,Blame/Praise,tool,99,tool_exp,negative,SensoryTool
A3LGUYS3JU2C1T,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,22,tool_exp,negative,SensoryTool
AR1IWBDA7MC86,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-35,tool_exp,negative,SensoryTool
A26HXIQ122VP6Q,inactive,25 - 34,high school,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A3E50NZCJNLDG1,active,18 - 24,high school,Male,Neither familiar  nor unfamiliar,A little,Blame/Praise,tool,12,tool_exp,negative,SensoryTool
ARRDHASPCGP4L,active,25 - 34,high school,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A1AF25FCVKC87X,active,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-30,tool_exp,negative,SensoryTool
A2NQR8NLH5P3IH,inactive,25 - 34,high school,Female,Somewhat familiar,None,Blame/Praise,tool,0,tool_exp,negative,SensoryTool
A1Q0G8JA5EZ8EI,inactive,25 - 34,graduate,Male,Somewhat familiar,None,Blame/Praise,tool,-50,tool_exp,negative,SensoryTool
AI9QOT5C5DN1P,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-29,tool_exp,negative,SensoryTool
A3BLJ6QSDTZC9U,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A3K2D2ALH4IQWH,active,35 - 44,high school,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A37GOI3N77WX21,inactive,25 - 34,high school,Male,Completely familiar,Moderate,Blame/Praise,tool,-35,tool_exp,negative,SensoryTool
A3FS9ARMYUQS3E,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-40,tool_exp,negative,SensoryTool
A13WTEQ06V3B6D,active,25 - 34,graduate,Male,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
ANKDLLQHHM2OH,active,35 - 44,high school,Female,Somewhat familiar,None,Blame/Praise,tool,39,tool_exp,negative,SensoryTool
A2D456R87NP4S4,active,25 - 34,high school,Male,Somewhat unfamiliar,None,Blame/Praise,tool,28,tool_exp,negative,SensoryTool
A2HFVL6GHX9R9V,inactive,18 - 24,undergraduate,Male,Neither familiar  nor unfamiliar,A little,Blame/Praise,tool,10,tool_exp,negative,SensoryTool
AKHH4W14A6AN9,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,tool,-30,tool_exp,negative,SensoryTool
A36W9YOEXLJLBT,inactive,25 - 34,graduate,Male,Completely familiar,Significant,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2G4LF9B21Z28Y,active,25 - 34,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,tool,46,tool_exp,negative,SensoryTool
A3GWRDHAURRNK6,inactive,45 - 54,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A3TF0TA67EBKBE,inactive,25 - 34,high school,Female,Neither familiar  nor unfamiliar,Significant,Blame/Praise,tool,-21,tool_exp,negative,SensoryTool
AOP2X26YS0DS9,active,25 - 34,high school,Male,Somewhat familiar,Moderate,Blame/Praise,tool,29,tool_exp,negative,SensoryTool
APRHR60T52KR9,active,25 - 34,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,32,tool_exp,negative,SensoryTool
A3SXQNCJD6U86L,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-50,tool_exp,negative,SensoryTool
A1UY2W2FL9CWN,inactive,35 - 44,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-89,tool_exp,negative,SensoryTool
A24M9OW53CLT94,active,25 - 34,undergraduate,Male,Somewhat familiar,Significant,Blame/Praise,tool,-8,tool_exp,negative,SensoryTool
A2FP41BSPG0Y4A,inactive,35 - 44,undergraduate,Female,Somewhat familiar,Significant,Blame/Praise,tool,-64,tool_exp,negative,SensoryTool
A1956EPWXWJAU6,inactive,25 - 34,undergraduate,Female,Somewhat unfamiliar,None,Blame/Praise,tool,14,tool_exp,negative,SensoryTool
A31TXJQH5S8SVQ,active,25 - 34,undergraduate,Male,Somewhat unfamiliar,Moderate,Blame/Praise,tool,-70,tool_exp,negative,SensoryTool
A34OBJP7DD6MWZ,inactive,35 - 44,undergraduate,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-2,tool_exp,negative,SensoryTool
A1561P9VVA3C1C,inactive,45 - 54,undergraduate,Female,Completely familiar,A little,Blame/Praise,tool,-38,tool_exp,negative,SensoryTool
A1ROXYH1B9NFLH,active,35 - 44,high school,Female,Somewhat familiar,Moderate,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A12UOIO3KBRF7M,active,Over 55,high school,Female,Somewhat familiar,A little,Blame/Praise,tool,-55,tool_exp,negative,SensoryTool
A3QW42Y2P0DLT7,inactive,18 - 24,high school,Female,Somewhat familiar,None,Blame/Praise,tool,-69,tool_exp,negative,SensoryTool
A11LL3J3YSXB4U,inactive,25 - 34,high school,Male,Somewhat familiar,Significant,Blame/Praise,tool,-34,tool_exp,negative,SensoryTool
A292T1OXCVXN78,active,25 - 34,undergraduate,Male,Somewhat unfamiliar,Moderate,Blame/Praise,tool,-83,tool_exp,negative,SensoryTool
A3UJSDFJ9LBQ6Z,inactive,45 - 54,high school,Female,Somewhat familiar,A little,Blame/Praise,tool,-48,tool_exp,negative,SensoryTool
ACJNWSBIVI46H,inactive,35 - 44,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A3CF8ULBSE8MTL,active,25 - 34,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A1R1E7TZ9OHFIG,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,tool,60,tool_exp,negative,SensoryTool
A6BXO4JNQP7W9,inactive,25 - 34,high school,Male,Somewhat familiar,Moderate,Blame/Praise,tool,-76,tool_exp,negative,SensoryTool
ANX6Q4NMZL8EI,active,45 - 54,high school,Female,Somewhat familiar,None,Blame/Praise,tool,-68,tool_exp,negative,SensoryTool
A34YDGVZKRJ0LZ,active,45 - 54,undergraduate,Female,Completely familiar,Moderate,Blame/Praise,tool,-72,tool_exp,negative,SensoryTool
A2Y4UMAUYJM9GK,inactive,45 - 54,undergraduate,Male,Completely familiar,Extensive,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2NMLTECRDWFN2,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2MFMT03E21ZIT,inactive,25 - 34,high school,Female,Somewhat familiar,Moderate,Blame/Praise,tool,42,tool_exp,negative,SensoryTool
AZ2P6DGG5M6SH,inactive,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,tool,35,tool_exp,negative,SensoryTool
A77D5G3AFBIV8,active,18 - 24,high school,Male,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A24LUXW1DB1QI5,active,35 - 44,graduate,Female,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A1SRQ63M2VV6QP,inactive,25 - 34,graduate,Male,Neither familiar  nor unfamiliar,A little,Blame/Praise,tool,2,tool_exp,negative,SensoryTool
A2GXEIRTHCKDHK,active,25 - 34,high school,Male,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
AKNYT1NTK2UFK,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,tool,-37,tool_exp,negative,SensoryTool
A11JIMV1EQESIC,inactive,25 - 34,undergraduate,Female,Somewhat familiar,Moderate,Blame/Praise,tool,35,tool_exp,negative,SensoryTool
A2IEWBVCH5DAKB,active,45 - 54,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2H8PEGI28NKZD,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Blame/Praise,tool,-39,tool_exp,negative,SensoryTool
A1NWYNEBQYP836,inactive,25 - 34,undergraduate,Male,Completely familiar,Significant,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A30XBXE53J85WN,active,35 - 44,high school,Female,Neither familiar  nor unfamiliar,None,Blame/Praise,tool,-71,tool_exp,negative,SensoryTool
A3CTC7YNLG63OY,inactive,25 - 34,undergraduate,Male,Completely familiar,Extensive,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2WNTI69VVVWMZ,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Blame/Praise,tool,62,tool_exp,negative,SensoryTool
A12H9WVHOB0E0O,inactive,45 - 54,high school,Female,Somewhat familiar,A little,Blame/Praise,tool,-24,tool_exp,negative,SensoryTool
A1ZCP2OQXOMAHN,active,25 - 34,undergraduate,Female,Somewhat unfamiliar,None,Blame/Praise,tool,69,tool_exp,negative,SensoryTool
A2B7SPYBPF7H8I,active,45 - 54,undergraduate,Female,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
AH00EJ6PK1H3A,inactive,35 - 44,high school,Male,Somewhat unfamiliar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A3KPNQGV1DGJD5,inactive,35 - 44,high school,Male,Somewhat familiar,A little,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
AQ53YJDPDDLZ,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,-100,tool_exp,negative,SensoryTool
A2RBNMRC6942T0,active,35 - 44,graduate,Male,Somewhat familiar,A little,Blame/Praise,tool,-79,tool_exp,negative,SensoryTool
A3191G66DZEGEB,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Blame/Praise,tool,22,tool_exp,negative,SensoryTool
A1TARNH07A75CG,inactive,25 - 34,undergraduate,Male,Completely familiar,A little,Blame/Praise,tool,69,tool_exp,negative,SensoryTool
A2RZ689FKSFOLS,active,35 - 44,undergraduate,Female,Neither familiar  nor unfamiliar,Moderate,Blame/Praise,tool,-42,tool_exp,negative,SensoryTool
